Title,Year,Rating,Description,Poster URL,Page URL
Nostalgia,N/A,N/A,A Russian poet and his interpreter travel to Italy to research the life of an 18th-century composer.,https://a.ltrbxd.com/resized/sm/upload/p8/r4/w2/n6/nostalghia-1200-1200-675-675-crop-000000.jpg?v=c7f2cf74d0,https://letterboxd.com/film/nostalgia-1983/
Empire of the Sun,N/A,N/A,"Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor named Basie, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirits, providing a beacon of hope for the others held captive with him.",https://a.ltrbxd.com/resized/sm/upload/3t/q5/mz/kg/empire-of-the-sun-1200-1200-675-675-crop-000000.jpg?v=e389e34c80,https://letterboxd.com/film/empire-of-the-sun/
Triple Frontier,N/A,N/A,"Struggling to make ends meet, former special ops soldiers reunite for a high-stakes heist: stealing $75 million from a South American drug lord.",https://a.ltrbxd.com/resized/sm/upload/6r/va/3d/9a/triple-frontier-1200-1200-675-675-crop-000000.jpg?v=8ab04926ee,https://letterboxd.com/film/triple-frontier/
National Treasure: Book of Secrets,N/A,N/A,"Benjamin Franklin Gates and Dr. Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth’s diary, Ben must follow a clue left there to prove his ancestor’s innocence in the assassination of Abraham Lincoln.",https://a.ltrbxd.com/resized/sm/upload/49/tn/tz/z6/national-treasure-book-secrets-120-1200-1200-675-675-crop-000000.jpg?v=de2b257833,https://letterboxd.com/film/national-treasure-book-of-secrets/
Foxcatcher,N/A,N/A,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,https://a.ltrbxd.com/resized/sm/upload/pi/vp/7z/xv/foxcatcher-1200-1200-675-675-crop-000000.jpg?v=4840d35b77,https://letterboxd.com/film/foxcatcher/
Wildlife,N/A,N/A,"14-year-old Joe is the only child of Jeanette and Jerry — a housewife and a golf pro — in a small town in 1960s Montana. Nearby, an uncontrolled forest fire rages close to the Canadian border, and when Jerry loses his job (and his sense of purpose) he decides to join the cause of fighting the fire, leaving his wife and son to fend for themselves.",https://a.ltrbxd.com/resized/sm/upload/19/3g/a3/2d/wildlife-1200-1200-675-675-crop-000000.jpg?v=34b2df0169,https://letterboxd.com/film/wildlife-2018/
Dolemite Is My Name,N/A,N/A,"The story of Rudy Ray Moore, who created the iconic big screen pimp character Dolemite in the 1970s.",https://a.ltrbxd.com/resized/sm/upload/ec/su/i5/7l/my-name-is-dolomite-1200-1200-675-675-crop-000000.jpg?v=c7e99c9d3c,https://letterboxd.com/film/dolemite-is-my-name/
Bringing Up Baby,N/A,N/A,"David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.",https://a.ltrbxd.com/resized/sm/upload/7o/e4/rn/xj/bringing-up-baby-1200-1200-675-675-crop-000000.jpg?v=ca89e2edb7,https://letterboxd.com/film/bringing-up-baby/
Black Mirror: Beyond the Sea,N/A,N/A,"In an alternative 1969, two men on a perilous high-tech mission wrestle with the consequences of an unimaginable tragedy.",https://a.ltrbxd.com/resized/sm/upload/k9/ny/5s/jn/black-mirror-beyond-the-sea-1200-1200-675-675-crop-000000.jpg?v=4fec9d7499,https://letterboxd.com/film/black-mirror-beyond-the-sea/
Pearl Harbor,N/A,N/A,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan’s devastating attack on Pearl Harbor on Dec. 7, 1941.",https://a.ltrbxd.com/resized/sm/upload/96/xa/bg/t4/pearl-harbor-195-1200-1200-675-675-crop-000000.jpg?v=bed5927097,https://letterboxd.com/film/pearl-harbor/
Deep Water,N/A,N/A,"Vic and Melinda Van Allen are a couple in the small town of Little Wesley. Their loveless marriage is held together only by a precarious arrangement whereby, in order to avoid the messiness of divorce, Melinda is allowed to take any number of lovers as long as she does not desert her family.",https://a.ltrbxd.com/resized/sm/upload/6t/vv/08/e1/228B1944-4668-4B11-B0E5-F10C3DADF5D3-1200-1200-675-675-crop-000000.jpg?v=31793876ad,https://letterboxd.com/film/deep-water-2022/
Tomorrowland,N/A,N/A,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as “Tomorrowland.”",https://a.ltrbxd.com/resized/sm/upload/7f/80/p6/00/tomorrowland-1200-1200-675-675-crop-000000.jpg?v=54ebbdf9dc,https://letterboxd.com/film/tomorrowland/
American Made,N/A,N/A,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",https://a.ltrbxd.com/resized/sm/upload/3y/lj/jk/kw/american-made-1200-1200-675-675-crop-000000.jpg?v=7b6bfde65f,https://letterboxd.com/film/american-made/
Munich,N/A,N/A,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",https://a.ltrbxd.com/resized/sm/upload/tb/iu/vf/m3/munich-1200-1200-675-675-crop-000000.jpg?v=a0ac634921,https://letterboxd.com/film/munich/
Dressed to Kill,N/A,N/A,"A mysterious, tall, blonde woman wearing sunglasses murders one of a psychiatrist’s patients, and now she’s after the prostitute who witnessed it.",https://a.ltrbxd.com/resized/sm/upload/kd/eo/gc/s5/dressed-to-kill-1200-1200-675-675-crop-000000.jpg?v=5255c196a2,https://letterboxd.com/film/dressed-to-kill-1980/
Das Boot,N/A,N/A,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",https://a.ltrbxd.com/resized/sm/upload/mj/wx/3x/rg/das-boot-1200-1200-675-675-crop-000000.jpg?v=bd26bd5c46,https://letterboxd.com/film/das-boot/
Blockers,N/A,N/A,"When three parents discover their daughters’ pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.",https://a.ltrbxd.com/resized/sm/upload/oo/jn/1q/h9/blockers-1200-1200-675-675-crop-000000.jpg?v=d1698cb7c7,https://letterboxd.com/film/blockers/
Identity,N/A,N/A,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",https://a.ltrbxd.com/resized/sm/upload/fy/vn/ly/un/identity-1200-1200-675-675-crop-000000.jpg?v=ed095cb9ff,https://letterboxd.com/film/identity/
Ivan's Childhood,N/A,N/A,"In WW2, twelve year old Soviet orphan Ivan Bondarev works for the Soviet army as a scout behind the German lines and strikes a friendship with three sympathetic Soviet officers.",https://a.ltrbxd.com/resized/sm/upload/d4/ys/sd/m3/ivans-childhood-1200-1200-675-675-crop-000000.jpg?v=b4f29c5e9e,https://letterboxd.com/film/ivans-childhood/
Uncle Boonmee Who Can Recall His Past Lives,N/A,N/A,"Suffering from acute kidney failure, Boonmee has chosen to spend his final days surrounded by his loved ones in the countryside. Surprisingly, the ghost of his deceased wife appears to care for him, and his long lost son returns home in a non-human form. Contemplating the reasons for his illness, Boonmee treks through the jungle with his family to a mysterious hilltop cave—the birthplace of his first life.",https://a.ltrbxd.com/resized/sm/upload/fa/mx/xf/if/uncle-boon-1200-1200-675-675-crop-000000.jpg?v=4ac9ea490e,https://letterboxd.com/film/uncle-boonmee-who-can-recall-his-past-lives/
Triangle,N/A,N/A,"When Jess sets sail on a yacht with a group of friends, she cannot shake the feeling that there is something wrong.",https://a.ltrbxd.com/resized/sm/upload/9r/n3/dv/tx/triangle-1200-1200-675-675-crop-000000.jpg?v=4d9ee9e118,https://letterboxd.com/film/triangle-2009/
Tomboy,N/A,N/A,"A French family with two daughters, 10-year-old Laure and 6-year-old Jeanne, moves to a new neighborhood during the summer holidays. With her tomboy ways, Laure is immediately mistaken for a boy by the local kids and passes herself off as Mickaël.",https://a.ltrbxd.com/resized/sm/upload/lm/fr/wh/2k/tomboy-1200-1200-675-675-crop-000000.jpg?v=e08289f359,https://letterboxd.com/film/tomboy-2011/
Death Note,N/A,N/A,"Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and Light has vowed to use the power of the Death Note to rid the world of evil. But will Light succeed in his noble goal, or will the Death Note turn him into the very thing he fights against?",https://a.ltrbxd.com/resized/sm/upload/gy/70/cq/64/death%20note-1200-1200-675-675-crop-000000.jpg?v=f5db45f290,https://letterboxd.com/film/death-note-2006/
The Hitchhiker's Guide to the Galaxy,N/A,N/A,"Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of “The Hitchhiker’s Guide to the Galaxy.”",https://a.ltrbxd.com/resized/sm/upload/4u/d1/rb/nu/hitchhikers-guide-galaxy-2005-1200-1200-675-675-crop-000000.jpg?v=ffc1742ff4,https://letterboxd.com/film/the-hitchhikers-guide-to-the-galaxy-2005/
On the Rocks,N/A,N/A,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",https://a.ltrbxd.com/resized/sm/upload/2n/hu/em/zb/on-the-rocks-2020-1200-1200-675-675-crop-000000.jpg?v=45633d7348,https://letterboxd.com/film/on-the-rocks-2020/
Cam,N/A,N/A,A young camgirl discovers that she’s inexplicably been replaced on her site with an exact replica of herself.,https://a.ltrbxd.com/resized/sm/upload/qd/mx/cq/no/cam-1200-1200-675-675-crop-000000.jpg?v=f078277b5b,https://letterboxd.com/film/cam/
Next Goal Wins,N/A,N/A,Dutch coach Thomas Rongen attempts the nearly impossible task of turning the American Samoa soccer team from perennial losers into winners.,https://a.ltrbxd.com/resized/sm/upload/lp/ic/zn/ns/next%20goal-1200-1200-675-675-crop-000000.jpg?v=aabf43df82,https://letterboxd.com/film/next-goal-wins-2023/
Road House,N/A,N/A,"The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he’s more than capable – busting the heads of troublemakers and turning the roadhouse into a jumping hot spot. But Dalton’s romance with the gorgeous Dr. Clay puts him on the bad side of cutthroat local big shot Brad Wesley.",https://a.ltrbxd.com/resized/sm/upload/wd/1y/jf/69/road-house-1200-1200-675-675-crop-000000.jpg?v=77f2880627,https://letterboxd.com/film/road-house/
Take Shelter,N/A,N/A,"Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.",https://a.ltrbxd.com/resized/sm/upload/w6/ol/jv/ff/take-shelter-1200-1200-675-675-crop-000000.jpg?v=e50a872f62,https://letterboxd.com/film/take-shelter/
Police Story,N/A,N/A,"Officer Chan Ka Kui manages to put a major Hong Kong drug dealer behind the bars practically alone, after a shooting and an impressive chase inside a slum. Now, he must protect the boss’ secretary, Selina, who will testify against the gangster in court.",https://a.ltrbxd.com/resized/sm/upload/56/wf/ps/rd/police-story-1200-1200-675-675-crop-000000.jpg?v=65ed5fa598,https://letterboxd.com/film/police-story/
Ghost Dog: The Way of the Samurai,N/A,N/A,An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.,https://a.ltrbxd.com/resized/sm/upload/os/kq/2g/n3/ghost-1200-1200-675-675-crop-000000.jpg?v=3b3a2ada6b,https://letterboxd.com/film/ghost-dog-the-way-of-the-samurai/
Transformers: The Last Knight,N/A,N/A,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",https://a.ltrbxd.com/resized/sm/upload/kr/7x/hs/dq/transformers-last-knight-1200-1200-675-675-crop-000000.jpg?v=be680016d3,https://letterboxd.com/film/transformers-the-last-knight/
